state_province_name_id,state_province_name,country_iso,country,state_province_id,state_province,state_province_ascii
377,استان زنجان,IR,Iran,111452,Ostān-e Zanjān,Ostan-e Zanjan
378,اُستانِ زَنجان,IR,Iran,111452,Ostān-e Zanjān,Ostan-e Zanjan
379,زنجان,IR,Iran,111452,Ostān-e Zanjān,Ostan-e Zanjan
380,زَنجان,IR,Iran,111452,Ostān-e Zanjān,Ostan-e Zanjan
381,فَرماندارئ مُستَقِلِّ زَنجان,IR,Iran,111452,Ostān-e Zanjān,Ostan-e Zanjan
382,Устони Занҷон,IR,Iran,111452,Ostān-e Zanjān,Ostan-e Zanjan
383,ザンジャーン州,IR,Iran,111452,Ostān-e Zanjān,Ostan-e Zanjan
384,贊詹省,IR,Iran,111452,Ostān-e Zanjān,Ostan-e Zanjan
385,Ostān-e Yazd,IR,Iran,111821,Yazd,Yazd
387,اُستانِ يَزد,IR,Iran,111821,Yazd,Yazd
388,فَرماندارئ مُستَقِلِّ يَزد,IR,Iran,111821,Yazd,Yazd
391,Province de Semnan,IR,Iran,116401,Ostān-e Semnān,Ostan-e Semnan
392,Provincia de Semnan,IR,Iran,116401,Ostān-e Semnān,Ostan-e Semnan
393,Província de Semnan,IR,Iran,116401,Ostān-e Semnān,Ostan-e Semnan
394,Semnan,IR,Iran,116401,Ostān-e Semnān,Ostan-e Semnan
395,Semnān,IR,Iran,116401,Ostān-e Semnān,Ostan-e Semnan
396,Semnān Province,IR,Iran,116401,Ostān-e Semnān,Ostan-e Semnan
397,Simnan,IR,Iran,116401,Ostān-e Semnān,Ostan-e Semnan
398,استان سمنان,IR,Iran,116401,Ostān-e Semnān,Ostan-e Semnan
399,اُستانِ سِمنان,IR,Iran,116401,Ostān-e Semnān,Ostan-e Semnan
400,سِمنان,IR,Iran,116401,Ostān-e Semnān,Ostan-e Semnan
401,فَرماندارئ كُلِّ سِمنان,IR,Iran,116401,Ostān-e Semnān,Ostan-e Semnan
402,محافظة سمنان,IR,Iran,116401,Ostān-e Semnān,Ostan-e Semnan
403,Устони Симнон,IR,Iran,116401,Ostān-e Semnān,Ostan-e Semnan
404,塞姆南省,IR,Iran,116401,Ostān-e Semnān,Ostan-e Semnan
405,セムナーン州,IR,Iran,116401,Ostān-e Semnān,Ostan-e Semnan
406,Mazandaran,IR,Iran,124544,Ostān-e Māzandarān,Ostan-e Mazandaran
407,Mazandarán,IR,Iran,124544,Ostān-e Māzandarān,Ostan-e Mazandaran
408,Māzandarān,IR,Iran,124544,Ostān-e Māzandarān,Ostan-e Mazandaran
409,Māzandarān Province,IR,Iran,124544,Ostān-e Māzandarān,Ostan-e Mazandaran
410,Mazenderan,IR,Iran,124544,Ostān-e Māzandarān,Ostan-e Mazandaran
411,Mazenderano,IR,Iran,124544,Ostān-e Māzandarān,Ostan-e Mazandaran
414,اُستانِ دُوُّم,IR,Iran,124544,Ostān-e Māzandarān,Ostan-e Mazandaran
415,استان مازندران,IR,Iran,124544,Ostān-e Māzandarān,Ostan-e Mazandaran
416,اُستانِ مازَندَران,IR,Iran,124544,Ostān-e Māzandarān,Ostan-e Mazandaran
417,مازرون,IR,Iran,124544,Ostān-e Māzandarān,Ostan-e Mazandaran
418,مازَندَران,IR,Iran,124544,Ostān-e Māzandarān,Ostan-e Mazandaran
419,محافظة مازندران,IR,Iran,124544,Ostān-e Māzandarān,Ostan-e Mazandaran
420,مَزِندرَن,IR,Iran,124544,Ostān-e Māzandarān,Ostan-e Mazandaran
421,مَزَندِرَن,IR,Iran,124544,Ostān-e Māzandarān,Ostan-e Mazandaran
422,Мазендеран,IR,Iran,124544,Ostān-e Māzandarān,Ostan-e Mazandaran
423,Устони Мозандарон,IR,Iran,124544,Ostān-e Māzandarān,Ostan-e Mazandaran
424,マーザンダラーン州,IR,Iran,124544,Ostān-e Māzandarān,Ostan-e Mazandaran
425,馬贊德蘭省,IR,Iran,124544,Ostān-e Māzandarān,Ostan-e Mazandaran
325,Mintaqat ar Riyad,SA,Saudi Arabia,108411,Minţaqat ar Riyāḑ,Mintaqat ar Riyad
340,Al Madinah al Munawwarah,SA,Saudi Arabia,109224,Al Madīnah al Munawwarah,Al Madinah al Munawwarah
349,Mintaqat al Hudud ash Shamaliyah,SA,Saudi Arabia,109579,Minţaqat al Ḩudūd ash Shamālīyah,Mintaqat al Hudud ash Shamaliyah
356,Mintaqat al Bahah,SA,Saudi Arabia,109954,Minţaqat al Bāḩah,Mintaqat al Bahah
360,Ostan-e Tehran,IR,Iran,110791,Ostān-e Tehrān,Ostan-e Tehran
365,Ostan-e Zanjan,IR,Iran,111452,Ostān-e Zanjān,Ostan-e Zanjan
389,Ostan-e Semnan,IR,Iran,116401,Ostān-e Semnān,Ostan-e Semnan
412,Ostan-e Mazandaran,IR,Iran,124544,Ostān-e Māzandarān,Ostan-e Mazandaran
426,Markazi,IR,Iran,124763,Ostān-e Markazī,Ostan-e Markazi
427,Markazí,IR,Iran,124763,Ostān-e Markazī,Ostan-e Markazi
428,Markazī,IR,Iran,124763,Ostān-e Markazī,Ostan-e Markazi
429,Markazi Province,IR,Iran,124763,Ostān-e Markazī,Ostan-e Markazi
430,Merkezî,IR,Iran,124763,Ostān-e Markazī,Ostan-e Markazi
431,Merkezi Eyaleti,IR,Iran,124763,Ostān-e Markazī,Ostan-e Markazi
434,Regione di Markazi,IR,Iran,124763,Ostān-e Markazī,Ostan-e Markazi
435,اُستانِ مَركَزی,IR,Iran,124763,Ostān-e Markazī,Ostan-e Markazi
436,استان مرکزی,IR,Iran,124763,Ostān-e Markazī,Ostan-e Markazi
437,مَركَزی,IR,Iran,124763,Ostān-e Markazī,Ostan-e Markazi
438,مركزي,IR,Iran,124763,Ostān-e Markazī,Ostan-e Markazi
439,Устони Марказӣ,IR,Iran,124763,Ostān-e Markazī,Ostan-e Markazi
440,Центральный остан,IR,Iran,124763,Ostān-e Markazī,Ostan-e Markazi
441,中央省,IR,Iran,124763,Ostān-e Markazī,Ostan-e Markazi
442,マルキャズィー州,IR,Iran,124763,Ostān-e Markazī,Ostan-e Markazi
443,Lorestan,IR,Iran,125605,Ostān-e Lorestān,Ostan-e Lorestan
444,Lorestán,IR,Iran,125605,Ostān-e Lorestān,Ostan-e Lorestan
445,Lorestān,IR,Iran,125605,Ostān-e Lorestān,Ostan-e Lorestan
446,Loristan,IR,Iran,125605,Ostān-e Lorestān,Ostan-e Lorestan
447,Luristan,IR,Iran,125605,Ostān-e Lorestān,Ostan-e Lorestan
450,استان لرستان,IR,Iran,125605,Ostān-e Lorestān,Ostan-e Lorestan
451,فَرماندارئ كُلِّ لُرِستان,IR,Iran,125605,Ostān-e Lorestān,Ostan-e Lorestan
452,لرستان,IR,Iran,125605,Ostān-e Lorestān,Ostan-e Lorestan
453,محافظة لرستان,IR,Iran,125605,Ostān-e Lorestān,Ostan-e Lorestan
454,Устони Луристoн,IR,Iran,125605,Ostān-e Lorestān,Ostan-e Lorestan
455,ロレスターン州,IR,Iran,125605,Ostān-e Lorestān,Ostan-e Lorestan
456,Kordestān,IR,Iran,126584,Ostān-e Kordestān,Ostan-e Kordestan
457,Kurdistan,IR,Iran,126584,Ostān-e Kordestān,Ostan-e Kordestan
460,اُستانِ كُردِستان,IR,Iran,126584,Ostān-e Kordestān,Ostan-e Kordestan
461,استان کردستان,IR,Iran,126584,Ostān-e Kordestān,Ostan-e Kordestan
462,اُستَن اُف كُردِستَن,IR,Iran,126584,Ostān-e Kordestān,Ostan-e Kordestan
463,فَرماندارئ كُلِّ كُردِستان,IR,Iran,126584,Ostān-e Kordestān,Ostan-e Kordestan
464,Kohgīlūyeh va Bowyer Aḩmad,IR,Iran,126878,Ostān-e Kohgīlūyeh va Bowyer Aḩmad,Ostan-e Kohgiluyeh va Bowyer Ahmad
467,Ostān-e Kohgīlūyeh va Būyer Aḩmad,IR,Iran,126878,Ostān-e Kohgīlūyeh va Bowyer Aḩmad,Ostan-e Kohgiluyeh va Bowyer Ahmad
468,اُستانِ بُوير اَحمَدی وَ كُهكيلويِه,IR,Iran,126878,Ostān-e Kohgīlūyeh va Bowyer Aḩmad,Ostan-e Kohgiluyeh va Bowyer Ahmad
469,اُستانِ كُهكيلويِه وَ بويِر اَحمَدی,IR,Iran,126878,Ostān-e Kohgīlūyeh va Bowyer Aḩmad,Ostan-e Kohgiluyeh va Bowyer Ahmad
470,اُستانِ كُهگيلويِه وَ بويِر اَحمَد,IR,Iran,126878,Ostān-e Kohgīlūyeh va Bowyer Aḩmad,Ostan-e Kohgiluyeh va Bowyer Ahmad
471,كُهكيلويِه وَ بويِر اَحمَدی,IR,Iran,126878,Ostān-e Kohgīlūyeh va Bowyer Aḩmad,Ostan-e Kohgiluyeh va Bowyer Ahmad
472,كُهگيلويِه وَ بُويِر اَهمَدی,IR,Iran,126878,Ostān-e Kohgīlūyeh va Bowyer Aḩmad,Ostan-e Kohgiluyeh va Bowyer Ahmad
473,Chuzestan,IR,Iran,127082,Khuzestan,Khuzestan
474,Ĥuzestano,IR,Iran,127082,Khuzestan,Khuzestan
475,Khusistan,IR,Iran,127082,Khuzestan,Khuzestan
477,Khuzestán,IR,Iran,127082,Khuzestan,Khuzestan
478,Khuzestan Province,IR,Iran,127082,Khuzestan,Khuzestan
479,Khuzistão,IR,Iran,127082,Khuzestan,Khuzestan
480,The 6th Province,IR,Iran,127082,Khuzestan,Khuzestan
481,Xûzistan,IR,Iran,127082,Khuzestan,Khuzestan
482,استان خوزستان,IR,Iran,127082,Khuzestan,Khuzestan
483,خوزستان,IR,Iran,127082,Khuzestan,Khuzestan
484,محافظة خوزستان,IR,Iran,127082,Khuzestan,Khuzestan
485,Устони Хӯзистон,IR,Iran,127082,Khuzestan,Khuzestan
486,Хузестан,IR,Iran,127082,Khuzestan,Khuzestan
487,Хӯзистон,IR,Iran,127082,Khuzestan,Khuzestan
488,フーゼスターン州,IR,Iran,127082,Khuzestan,Khuzestan
489,Kermānshāh,IR,Iran,128222,Ostān-e Kermānshāh,Ostan-e Kermanshah
493,Kerman Province,IR,Iran,128231,Kerman,Kerman
494,the 8th Province,IR,Iran,128231,Kerman,Kerman
495,استان کرمان,IR,Iran,128231,Kerman,Kerman
496,کرمان,IR,Iran,128231,Kerman,Kerman
497,Īlām,IR,Iran,130801,Ostān-e Īlām,Ostan-e Ilam
500,اُستانِ ايلام,IR,Iran,130801,Ostān-e Īlām,Ostan-e Ilam
501,اُستانِ ايلام وَ پُشتكوه,IR,Iran,130801,Ostān-e Īlām,Ostan-e Ilam
502,فَرماندارئ كُلِّ ايلام وَ پُشتكوه,IR,Iran,130801,Ostān-e Īlām,Ostan-e Ilam
504,Hormozgan Province,IR,Iran,131222,Hormozgan,Hormozgan
505,Hürmüzgan,IR,Iran,131222,Hormozgan,Hormozgan
506,استان هرمزگان,IR,Iran,131222,Hormozgan,Hormozgan
507,محافظة هرمزجان,IR,Iran,131222,Hormozgan,Hormozgan
508,هرمزجان,IR,Iran,131222,Hormozgan,Hormozgan
509,هرمزگان,IR,Iran,131222,Hormozgan,Hormozgan
510,Устони Ҳурмузгон,IR,Iran,131222,Hormozgan,Hormozgan
511,Хормозган,IR,Iran,131222,Hormozgan,Hormozgan
512,Ҳурмузгон,IR,Iran,131222,Hormozgan,Hormozgan
513,ホルモズガーン州,IR,Iran,131222,Hormozgan,Hormozgan
514,霍爾木茲甘省,IR,Iran,131222,Hormozgan,Hormozgan
515,Hamadān,IR,Iran,132142,Ostān-e Hamadān,Ostan-e Hamadan
518,اُستانِ هَمَدان,IR,Iran,132142,Ostān-e Hamadān,Ostan-e Hamadan
519,فَرماندارئ كُلِّ هَمَدان,IR,Iran,132142,Ostān-e Hamadān,Ostan-e Hamadan
520,Gīlān,IR,Iran,133349,Ostān-e Gīlān,Ostan-e Gilan
524,Fars Province,IR,Iran,134766,Fars,Fars
525,The 7th Province,IR,Iran,134766,Fars,Fars
432,Ostan-e Markazi,IR,Iran,124763,Ostān-e Markazī,Ostan-e Markazi
448,Ostan-e Lorestan,IR,Iran,125605,Ostān-e Lorestān,Ostan-e Lorestan
458,Ostan-e Kordestan,IR,Iran,126584,Ostān-e Kordestān,Ostan-e Kordestan
465,Ostan-e Kohgiluyeh va Bowyer Ahmad,IR,Iran,126878,Ostān-e Kohgīlūyeh va Bowyer Aḩmad,Ostan-e Kohgiluyeh va Bowyer Ahmad
490,Ostan-e Kermanshah,IR,Iran,128222,Ostān-e Kermānshāh,Ostan-e Kermanshah
498,Ostan-e Ilam,IR,Iran,130801,Ostān-e Īlām,Ostan-e Ilam
516,Ostan-e Hamadan,IR,Iran,132142,Ostān-e Hamadān,Ostan-e Hamadan
521,Ostan-e Gilan,IR,Iran,133349,Ostān-e Gīlān,Ostan-e Gilan
526,استان فارس,IR,Iran,134766,Fars,Fars
527,فارس,IR,Iran,134766,Fars,Fars
528,محافظة فارس,IR,Iran,134766,Fars,Fars
529,Устони Фарс,IR,Iran,134766,Fars,Fars
530,Фарс,IR,Iran,134766,Fars,Fars
531,ファールス州,IR,Iran,134766,Fars,Fars
532,法爾斯省,IR,Iran,134766,Fars,Fars
533,Chaharmahal and Bakhtiari,IR,Iran,139677,Ostān-e Chahār Maḩāl va Bakhtīārī,Ostan-e Chahar Mahal va Bakhtiari
534,Chaharmahal and Bakhtiari Province,IR,Iran,139677,Ostān-e Chahār Maḩāl va Bakhtīārī,Ostan-e Chahar Mahal va Bakhtiari
537,اُستانِ چَهار مَحالّ وَ بَختياری,IR,Iran,139677,Ostān-e Chahār Maḩāl va Bakhtīārī,Ostan-e Chahar Mahal va Bakhtiari
538,چَهار مَحَلّ وَ بَختياری,IR,Iran,139677,Ostān-e Chahār Maḩāl va Bakhtīārī,Ostan-e Chahar Mahal va Bakhtiari
539,부셰르 주,IR,Iran,139816,Bushehr,Bushehr
540,Buschehr,IR,Iran,139816,Bushehr,Bushehr
541,Bušeherska pokrajina,IR,Iran,139816,Bushehr,Bushehr
542,Bušehr,IR,Iran,139816,Bushehr,Bushehr
543,Búšehr,IR,Iran,139816,Bushehr,Bushehr
544,Būšehr,IR,Iran,139816,Bushehr,Bushehr
545,Buşehr,IR,Iran,139816,Bushehr,Bushehr
546,Bûşehr,IR,Iran,139816,Bushehr,Bushehr
547,Būšehra,IR,Iran,139816,Bushehr,Bushehr
548,Buşehr Eyaleti,IR,Iran,139816,Bushehr,Bushehr
549,Bušehro provincija,IR,Iran,139816,Bushehr,Bushehr
550,Buşehr ostanı,IR,Iran,139816,Bushehr,Bushehr
551,Busehr tartomány,IR,Iran,139816,Bushehr,Bushehr
553,Būshehri provints,IR,Iran,139816,Bushehr,Bushehr
554,Bushehr Province,IR,Iran,139816,Bushehr,Bushehr
555,Buszehr,IR,Iran,139816,Bushehr,Bushehr
556,Lalawigan ng Bushehr,IR,Iran,139816,Bushehr,Bushehr
557,Province de Bouchehr,IR,Iran,139816,Bushehr,Bushehr
558,Província de Buixehr,IR,Iran,139816,Bushehr,Bushehr
559,Provincia de Bushehr,IR,Iran,139816,Bushehr,Bushehr
560,Província de Bushehr,IR,Iran,139816,Bushehr,Bushehr
561,Provinco Buŝehr,IR,Iran,139816,Bushehr,Bushehr
562,Provinsi Bushehr,IR,Iran,139816,Bushehr,Bushehr
563,Pu-sṳ̍p-ngì-sén,IR,Iran,139816,Bushehr,Bushehr
564,Regione di Bushehr,IR,Iran,139816,Bushehr,Bushehr
565,استان بوشهر,IR,Iran,139816,Bushehr,Bushehr
566,بۇشەھر ۋىلايىتى,IR,Iran,139816,Bushehr,Bushehr
567,بوشهر,IR,Iran,139816,Bushehr,Bushehr
568,بوشهر اوستان,IR,Iran,139816,Bushehr,Bushehr
569,بوشهر اوستانی,IR,Iran,139816,Bushehr,Bushehr
570,بوشهر ولايت,IR,Iran,139816,Bushehr,Bushehr
571,پارێزگای بووشەھر,IR,Iran,139816,Bushehr,Bushehr
572,صوبہ بوشہر,IR,Iran,139816,Bushehr,Bushehr
573,בושהר,IR,Iran,139816,Bushehr,Bushehr
574,Бушер,IR,Iran,139816,Bushehr,Bushehr
575,Бушеҳр,IR,Iran,139816,Bushehr,Bushehr
576,Бушеһр,IR,Iran,139816,Bushehr,Bushehr
577,Бушир,IR,Iran,139816,Bushehr,Bushehr
578,Покрајина Бушер,IR,Iran,139816,Bushehr,Bushehr
579,Устони Бушаҳр,IR,Iran,139816,Bushehr,Bushehr
580,Բուշեր,IR,Iran,139816,Bushehr,Bushehr
581,ბუშირის ოსტანი,IR,Iran,139816,Bushehr,Bushehr
582,बुशहर प्रांत,IR,Iran,139816,Bushehr,Bushehr
583,बुशहिर प्रान्त,IR,Iran,139816,Bushehr,Bushehr
584,ਬੁਸ਼ਹਿਰ ਸੂਬਾ,IR,Iran,139816,Bushehr,Bushehr
585,বুশেহর প্রদেশ,IR,Iran,139816,Bushehr,Bushehr
586,ブーシェフル州,IR,Iran,139816,Bushehr,Bushehr
587,布什爾省,IR,Iran,139816,Bushehr,Bushehr
588,Aust-Aserbajdsjan,IR,Iran,142549,East Azerbaijan,East Azerbaijan
589,East Azarbaijan,IR,Iran,142549,East Azerbaijan,East Azerbaijan
591,East Azerbaijan Province,IR,Iran,142549,East Azerbaijan,East Azerbaijan
592,Øst-Aserbajdsjan,IR,Iran,142549,East Azerbaijan,East Azerbaijan
593,The 3rd Province,IR,Iran,142549,East Azerbaijan,East Azerbaijan
594,آذربایجان شرقی,IR,Iran,142549,East Azerbaijan,East Azerbaijan
595,استان آذربایجان شرقی,IR,Iran,142549,East Azerbaijan,East Azerbaijan
596,Āz̄arbāyjān-e Gharbī,IR,Iran,142550,Ostān-e Āz̄arbāyjān-e Gharbī,Ostan-e Azarbayjan-e Gharbi
599,Vest-Aserbajdsjan,IR,Iran,142550,Ostān-e Āz̄arbāyjān-e Gharbī,Ostan-e Azarbayjan-e Gharbi
600,آذَربايجان غَربی,IR,Iran,142550,Ostān-e Āz̄arbāyjān-e Gharbī,Ostan-e Azarbayjan-e Gharbi
601,اُستانِ آذَربايجانِ باختَری,IR,Iran,142550,Ostān-e Āz̄arbāyjān-e Gharbī,Ostan-e Azarbayjan-e Gharbi
602,اُستانِ آذَربايجانِ غَربی,IR,Iran,142550,Ostān-e Āz̄arbāyjān-e Gharbī,Ostan-e Azarbayjan-e Gharbi
603,اُستانِ چاهارُم,IR,Iran,142550,Ostān-e Āz̄arbāyjān-e Gharbī,Ostan-e Azarbayjan-e Gharbi
604,룬다술 주,AO,Angola,145701,Lunda Sul,Lunda Sul
605,Lalawigan ng Lunda Sul,AO,Angola,145701,Lunda Sul,Lunda Sul
606,Lunda Kusini,AO,Angola,145701,Lunda Sul,Lunda Sul
607,Lunda-Sud,AO,Angola,145701,Lunda Sul,Lunda Sul
609,Lunda-Sul,AO,Angola,145701,Lunda Sul,Lunda Sul
610,Lunda Sul Bölgesi,AO,Angola,145701,Lunda Sul,Lunda Sul
611,Lunda Sul Province,AO,Angola,145701,Lunda Sul,Lunda Sul
612,Lunda Sul-provinsie,AO,Angola,145701,Lunda Sul,Lunda Sul
613,Pietų Lunda,AO,Angola,145701,Lunda Sul,Lunda Sul
614,Provincia di Lunda Sud,AO,Angola,145701,Lunda Sul,Lunda Sul
615,Provincia Lunda Sul,AO,Angola,145701,Lunda Sul,Lunda Sul
616,Provinco Lunda Sul,AO,Angola,145701,Lunda Sul,Lunda Sul
617,Provinsi Lunda Sul,AO,Angola,145701,Lunda Sul,Lunda Sul
618,Provinz Lunda Sul,AO,Angola,145701,Lunda Sul,Lunda Sul
619,Prowincja Lunda Południowa,AO,Angola,145701,Lunda Sul,Lunda Sul
620,استان لوندای جنوبی,AO,Angola,145701,Lunda Sul,Lunda Sul
621,لوندا جنوبی صوبہ,AO,Angola,145701,Lunda Sul,Lunda Sul
622,مقاطعة لوندا سول,AO,Angola,145701,Lunda Sul,Lunda Sul
623,Вилояти Луандаи Ҷанубӣ,AO,Angola,145701,Lunda Sul,Lunda Sul
624,Јужна Лунда,AO,Angola,145701,Lunda Sul,Lunda Sul
625,Лунда Сул,AO,Angola,145701,Lunda Sul,Lunda Sul
535,Ostan-e Chahar Mahal va Bakhtiari,IR,Iran,139677,Ostān-e Chahār Maḩāl va Bakhtīārī,Ostan-e Chahar Mahal va Bakhtiari
597,Ostan-e Azarbayjan-e Gharbi,IR,Iran,142550,Ostān-e Āz̄arbāyjān-e Gharbī,Ostan-e Azarbayjan-e Gharbi
626,Південна Лунда,AO,Angola,145701,Lunda Sul,Lunda Sul
627,Правінцыя Паўднёвая Лунда,AO,Angola,145701,Lunda Sul,Lunda Sul
628,Южная Лунда,AO,Angola,145701,Lunda Sul,Lunda Sul
629,लुंडा सुल प्रांत,AO,Angola,145701,Lunda Sul,Lunda Sul
630,南倫達省,AO,Angola,145701,Lunda Sul,Lunda Sul
631,ルンダ・スル州,AO,Angola,145701,Lunda Sul,Lunda Sul
632,Luanda Norte,AO,Angola,145702,Lunda Norte Province,Lunda Norte Province
633,Luanda Norte Province,AO,Angola,145702,Lunda Norte Province,Lunda Norte Province
635,파포스 구,CY,Cyprus,146213,Eparchía Páfou,Eparchia Pafou
636,Baf İlçesi,CY,Cyprus,146213,Eparchía Páfou,Eparchia Pafou
639,Pafos,CY,Cyprus,146213,Eparchía Páfou,Eparchia Pafou
640,Páfos,CY,Cyprus,146213,Eparchía Páfou,Eparchia Pafou
641,Pafos District,CY,Cyprus,146213,Eparchía Páfou,Eparchia Pafou
642,Paphos,CY,Cyprus,146213,Eparchía Páfou,Eparchia Pafou
643,Paphos District,CY,Cyprus,146213,Eparchía Páfou,Eparchia Pafou
644,Επαρχία Πάφου,CY,Cyprus,146213,Eparchía Páfou,Eparchia Pafou
645,Πάφος,CY,Cyprus,146213,Eparchía Páfou,Eparchia Pafou
646,니코시아 구,CY,Cyprus,146267,Eparchía Lefkosías,Eparchia Lefkosias
649,Lefkoşa İlçesi,CY,Cyprus,146267,Eparchía Lefkosías,Eparchia Lefkosias
650,Lefkosia,CY,Cyprus,146267,Eparchía Lefkosías,Eparchia Lefkosias
651,Lefkosía,CY,Cyprus,146267,Eparchía Lefkosías,Eparchia Lefkosias
652,Lefkosia District,CY,Cyprus,146267,Eparchía Lefkosías,Eparchia Lefkosias
653,Nicosia,CY,Cyprus,146267,Eparchía Lefkosías,Eparchia Lefkosias
654,Nicosia District,CY,Cyprus,146267,Eparchía Lefkosías,Eparchia Lefkosias
655,NIcosie,CY,Cyprus,146267,Eparchía Lefkosías,Eparchia Lefkosias
656,Επαρχία Λευκωσίας,CY,Cyprus,146267,Eparchía Lefkosías,Eparchia Lefkosias
657,Λευκωσία,CY,Cyprus,146267,Eparchía Lefkosías,Eparchia Lefkosias
658,리마솔 구,CY,Cyprus,146383,Eparchía Lemesoú,Eparchia Lemesou
661,Lemesos,CY,Cyprus,146383,Eparchía Lemesoú,Eparchia Lemesou
662,Lemesós,CY,Cyprus,146383,Eparchía Lemesoú,Eparchia Lemesou
663,Lemesos District,CY,Cyprus,146383,Eparchía Lemesoú,Eparchia Lemesou
664,Limasol İlçesi,CY,Cyprus,146383,Eparchía Lemesoú,Eparchia Lemesou
665,Limassol,CY,Cyprus,146383,Eparchía Lemesoú,Eparchia Lemesou
666,Limassol District,CY,Cyprus,146383,Eparchía Lemesoú,Eparchia Lemesou
667,Επαρχία Λεμεσού,CY,Cyprus,146383,Eparchía Lemesoú,Eparchia Lemesou
668,Λεμεσός,CY,Cyprus,146383,Eparchía Lemesoú,Eparchia Lemesou
669,라르나카 구,CY,Cyprus,146398,Eparchía Lárnakas,Eparchia Larnakas
672,Larnaca,CY,Cyprus,146398,Eparchía Lárnakas,Eparchia Larnakas
673,Larnaca District,CY,Cyprus,146398,Eparchía Lárnakas,Eparchia Larnakas
674,Larnaka,CY,Cyprus,146398,Eparchía Lárnakas,Eparchia Larnakas
675,Larnaka District,CY,Cyprus,146398,Eparchía Lárnakas,Eparchia Larnakas
676,Larnaka İlçesi,CY,Cyprus,146398,Eparchía Lárnakas,Eparchia Larnakas
677,Επαρχία Λάρνακας,CY,Cyprus,146398,Eparchía Lárnakas,Eparchia Larnakas
678,키레니아 구,CY,Cyprus,146411,Eparchía Kerýneias,Eparchia Keryneias
681,Girne İlçesi,CY,Cyprus,146411,Eparchía Kerýneias,Eparchia Keryneias
682,Keryneia,CY,Cyprus,146411,Eparchía Kerýneias,Eparchia Keryneias
683,Kerýneia,CY,Cyprus,146411,Eparchía Kerýneias,Eparchia Keryneias
684,Keryneia District,CY,Cyprus,146411,Eparchía Kerýneias,Eparchia Keryneias
685,Kyrenia,CY,Cyprus,146411,Eparchía Kerýneias,Eparchia Keryneias
686,Kyrenia District,CY,Cyprus,146411,Eparchía Kerýneias,Eparchia Keryneias
687,Επαρχία Κερύνειας,CY,Cyprus,146411,Eparchía Kerýneias,Eparchia Keryneias
688,Κερύνεια,CY,Cyprus,146411,Eparchía Kerýneias,Eparchia Keryneias
689,파마구스타 구,CY,Cyprus,146615,Eparchía Ammochóstou,Eparchia Ammochostou
690,Ammochostos,CY,Cyprus,146615,Eparchía Ammochóstou,Eparchia Ammochostou
691,Ammóchostos,CY,Cyprus,146615,Eparchía Ammochóstou,Eparchia Ammochostou
692,Ammochostos District,CY,Cyprus,146615,Eparchía Ammochóstou,Eparchia Ammochostou
695,Famagouste,CY,Cyprus,146615,Eparchía Ammochóstou,Eparchia Ammochostou
696,Famagusta,CY,Cyprus,146615,Eparchía Ammochóstou,Eparchia Ammochostou
697,Famagusta District,CY,Cyprus,146615,Eparchía Ammochóstou,Eparchia Ammochostou
698,Gazi Magosa İlçesi,CY,Cyprus,146615,Eparchía Ammochóstou,Eparchia Ammochostou
699,Gazimağusa,CY,Cyprus,146615,Eparchía Ammochóstou,Eparchia Ammochostou
700,Magosa İlçesi,CY,Cyprus,146615,Eparchía Ammochóstou,Eparchia Ammochostou
701,Αμμόχωστος,CY,Cyprus,146615,Eparchía Ammochóstou,Eparchia Ammochostou
702,Επαρχία Αμμοχώστου,CY,Cyprus,146615,Eparchía Ammochóstou,Eparchia Ammochostou
706,Shushi Shrjan,AZ,Azerbaijan,147163,Şuşa Rayonu,Susa Rayonu
707,Şuşa,AZ,Azerbaijan,147163,Şuşa Rayonu,Susa Rayonu
710,Շուշի Շրջան,AZ,Azerbaijan,147163,Şuşa Rayonu,Susa Rayonu
716,나히체반,AZ,Azerbaijan,147435,Nakhchivan Autonomous Republic,Nakhchivan Autonomous Republic
717,Autonome Republik Nachitschewan,AZ,Azerbaijan,147435,Nakhchivan Autonomous Republic,Nakhchivan Autonomous Republic
718,Nachičevan,AZ,Azerbaijan,147435,Nakhchivan Autonomous Republic,Nakhchivan Autonomous Republic
719,Nachiczewan,AZ,Azerbaijan,147435,Nakhchivan Autonomous Republic,Nakhchivan Autonomous Republic
720,Nachitjevan,AZ,Azerbaijan,147435,Nakhchivan Autonomous Republic,Nakhchivan Autonomous Republic
721,Nachitsjevan,AZ,Azerbaijan,147435,Nakhchivan Autonomous Republic,Nakhchivan Autonomous Republic
722,Nahçıvan,AZ,Azerbaijan,147435,Nakhchivan Autonomous Republic,Nakhchivan Autonomous Republic
723,Nahçıvan Özerk Cumhuriyeti,AZ,Azerbaijan,147435,Nakhchivan Autonomous Republic,Nakhchivan Autonomous Republic
724,Nahhitševan,AZ,Azerbaijan,147435,Nakhchivan Autonomous Republic,Nakhchivan Autonomous Republic
726,Nakhichevan,AZ,Azerbaijan,147435,Nakhchivan Autonomous Republic,Nakhchivan Autonomous Republic
727,Nakhichevan - Naxçıvan,AZ,Azerbaijan,147435,Nakhchivan Autonomous Republic,Nakhchivan Autonomous Republic
728,Nakhitchevan,AZ,Azerbaijan,147435,Nakhchivan Autonomous Republic,Nakhchivan Autonomous Republic
